open,high,low,close,percent_change,turnover,date
88.09,89.6,87.37,89.6,1.81,236820782.7,2021-11-16
90.06,91.22,89.08,89.07,-0.58,215330147.1,2021-11-17
88.32,89.33,87.53,87.57,-1.69,190577803.1,2021-11-18
87.57,88.49,86.72,86.83,-0.85,183366025.6,2021-11-21
86.8,87.73,86.78,87.55,0.83,160695548.8,2021-11-22
87.55,87.83,85.77,86.21,-1.53,140927328.9,2021-11-23
86.67,87.4,85.1,86.76,0.64,184281886.0,2021-11-24
87.23,87.72,85.58,86.28,-0.56,152817099.5,2021-11-25
86.28,86.28,82.84,83.35,-3.39,262697664.6,2021-11-28
83.25,84.22,82.37,82.61,-0.64,154864837.4,2021-11-29
82.67,83.54,81.43,82.18,-0.52,120881950.3,2021-11-30
82.0,83.05,81.96,82.33,0.19,124100095.8,2021-12-01
81.9,82.74,80.66,80.87,-1.78,125165921.0,2021-12-02
81.31,81.46,77.89,78.16,-3.35,174108696.3,2021-12-05
78.16,79.42,74.46,78.84,0.86,217936206.2,2021-12-06
79.04,81.07,77.58,78.1,-0.94,176023205.1,2021-12-07
78.21,78.71,75.65,76.15,-2.48,115418575.5,2021-12-08
76.11,76.83,75.23,76.08,-0.1,105905064.1,2021-12-09
75.92,76.9,73.11,73.12,-4.14,146085143.5,2021-12-12
73.05,73.05,68.98,69.5,-4.85,188621178.6,2021-12-13
69.5,75.08,69.5,75.06,8.0,92847166.0,2021-12-14
76.49,79.4,73.74,75.52,0.62,235040494.8,2021-12-15
75.52,75.73,73.89,74.0,-2.02,115862288.0,2021-12-16
74.33,74.61,72.42,73.63,-0.5,103866165.5,2021-12-20
73.66,75.28,73.66,75.05,1.93,97342799.7,2021-12-21
75.05,78.98,75.05,78.94,5.19,198184126.1,2021-12-22
79.87,80.15,77.81,79.01,0.08,151905495.2,2021-12-23
79.41,82.12,79.41,81.39,3.01,168886837.3,2021-12-26
81.84,81.84,78.27,78.35,-3.73,179827005.9,2021-12-27
78.35,79.29,76.46,77.98,-0.47,96471527.0,2021-12-28
77.98,78.67,77.37,77.73,-0.32,73528303.8,2021-12-29
77.73,80.01,77.53,79.42,2.17,131551978.8,2022-01-02
80.15,81.64,79.59,80.9,1.86,163752369.1,2022-01-03
80.9,83.6,79.82,83.43,3.14,148591038.3,2022-01-04
83.43,84.48,82.08,82.14,-1.54,224956824.6,2022-01-05
81.6,84.33,81.3,83.74,1.96,196545843.4,2022-01-06
83.74,87.21,83.74,87.21,4.14,355034030.3,2022-01-09
87.64,89.63,86.79,88.15,1.08,362066242.5,2022-01-10
89.07,90.73,87.74,90.08,2.19,286356945.5,2022-01-11
90.08,95.02,90.05,92.9,3.13,566039924.8,2022-01-12
93.89,96.19,92.84,95.95,3.29,514377406.2,2022-01-13
97.71,99.22,97.05,97.86,1.99,681538284.9,2022-01-16
97.93,98.86,96.64,97.6,-0.27,462036582.6,2022-01-17
97.65,98.0,94.15,95.28,-2.38,373599351.0,2022-01-18
95.28,95.5,93.05,93.77,-1.58,343442484.2,2022-01-19
94.48,95.73,93.18,95.73,2.09,289736474.9,2022-01-20
95.73,97.34,94.14,94.63,-1.14,302070147.2,2022-01-23
94.78,94.78,90.73,91.41,-3.41,416335099.6,2022-01-24
92.05,92.75,88.97,91.04,-0.4,269094082.8,2022-01-25
91.08,91.38,88.49,89.07,-2.17,248932421.5,2022-01-26
89.07,90.54,89.02,89.54,0.53,288429349.5,2022-01-27
91.33,95.23,91.33,95.23,6.36,533848108.8,2022-01-30
96.22,98.26,94.64,97.3,2.18,937978988.0,2022-01-31
98.23,98.72,95.89,97.41,0.11,559072100.0,2022-02-01
98.04,99.39,96.79,96.84,-0.59,630187732.3,2022-02-03
97.23,97.23,94.69,95.57,-1.31,460508702.8,2022-02-06
94.33,98.96,94.33,98.49,3.06,840667771.6,2022-02-07
99.65,101.71,96.25,96.98,-1.54,725853146.9,2022-02-08
97.05,97.26,94.83,96.09,-0.99,378715171.2,2022-02-09
96.61,96.92,94.99,95.53,-0.58,320987732.6,2022-02-10
94.45,94.45,90.52,90.73,-5.03,576900433.5,2022-02-13
90.24,92.0,90.18,90.73,0.0,295270761.6,2022-02-14
90.22,93.41,90.22,92.99,2.49,217447127.4,2022-02-15
93.52,93.81,91.3,91.43,-1.68,192821491.2,2022-02-16
91.59,92.27,90.94,91.24,-0.37,140395024.3,2022-02-17
90.07,91.4,87.83,89.53,-1.88,235716453.1,2022-02-20
89.96,90.91,89.55,90.6,1.23,155693606.2,2022-02-21
90.6,91.53,90.25,90.45,-0.17,169758749.7,2022-02-22
90.45,91.2,90.08,90.3,-0.16,254764846.4,2022-02-23
90.3,90.34,87.81,88.23,-2.29,350009824.7,2022-02-24
87.83,89.38,87.32,88.06,-0.18,192603643.0,2022-02-27
89.06,89.72,85.88,86.15,-2.17,221872073.8,2022-02-28
86.39,86.39,83.27,83.42,-3.17,258420617.5,2022-03-02
83.5,85.07,82.41,83.26,-0.19,139412608.9,2022-03-06
83.26,84.43,82.46,82.69,-0.68,108914286.7,2022-03-07
82.69,83.61,80.95,81.33,-1.71,129581452.7,2022-03-09
81.29,84.71,80.49,84.69,4.2,182749035.2,2022-03-10
85.49,88.69,85.31,88.5,4.49,274642930.7,2022-03-13
88.97,89.03,87.06,87.82,-0.76,82886944.0,2022-03-14
87.96,88.23,86.73,87.1,-0.82,165939232.1,2022-03-15
87.1,88.06,86.38,86.59,-0.58,149591410.1,2022-03-16
86.59,88.06,86.59,88.02,1.66,111099436.4,2022-03-20
88.45,89.61,87.33,88.94,1.04,157415117.5,2022-03-21
88.96,90.12,88.96,89.46,0.58,125732548.5,2022-03-22
89.46,89.83,88.45,88.65,-0.91,119841236.4,2022-03-23
88.65,88.81,86.86,86.92,-1.95,117576241.6,2022-03-24
86.94,87.47,85.42,85.55,-1.57,173713751.6,2022-03-27
85.58,86.31,84.53,84.56,-1.16,133712917.0,2022-03-28
84.6,85.93,84.26,84.48,-0.09,93083587.8,2022-03-29
84.9,86.93,84.45,86.8,2.76,127416854.8,2022-03-30
86.85,87.72,85.91,86.15,-0.76,231571640.0,2022-03-31
86.19,86.19,84.46,84.92,-1.42,89336556.4,2022-04-03
84.97,85.43,83.76,84.51,-0.49,141629888.5,2022-04-04
85.1,85.1,81.89,82.98,-1.81,152272986.7,2022-04-05
82.84,82.96,81.03,81.68,-1.57,120826321.7,2022-04-06
81.26,83.6,81.13,82.6,1.12,163264860.6,2022-04-07
83.44,84.53,80.65,80.66,-2.35,170586177.4,2022-04-11
81.02,81.02,78.68,79.04,-2.01,96776223.9,2022-04-12
79.04,80.3,77.95,79.61,0.72,107383049.2,2022-04-13
79.54,80.53,77.85,78.11,-1.88,100771961.4,2022-04-17
78.25,78.25,76.21,76.54,-2.01,116235765.72,2022-04-18
76.54,78.34,75.49,76.95,0.53,92716596.7,2022-04-19
76.81,77.66,75.55,75.79,-1.51,72599375.7,2022-04-20
75.79,76.81,74.71,76.12,0.44,81645040.4,2022-04-21
76.19,80.75,76.12,80.46,5.69,144926694.3,2022-04-24
80.46,81.57,78.57,78.88,-1.96,134405855.6,2022-04-25
78.88,79.35,77.56,77.78,-1.39,61968799.6,2022-04-26
77.78,78.08,76.62,78.08,0.38,70233915.6,2022-04-27
78.08,78.92,76.96,77.13,-1.21,85639807.3,2022-04-28
77.13,77.16,75.26,75.41,-2.23,89483768.7,2022-05-02
75.41,75.94,74.08,74.34,-1.42,72710651.9,2022-05-04
74.4,74.89,72.35,72.72,-2.18,92776108.1,2022-05-05
72.75,74.72,71.34,74.2,2.05,127625507.7,2022-05-08
74.25,75.58,73.86,74.14,-0.09,71706175.6,2022-05-09
74.14,76.16,73.99,75.83,2.29,66811266.4,2022-05-10
75.52,78.2,75.52,78.11,3.0,93162562.4,2022-05-11
78.11,79.57,76.72,76.73,-1.76,94015407.7,2022-05-12
76.74,76.74,74.06,74.15,-3.37,75906322.9,2022-05-17
74.15,75.22,73.03,74.64,0.66,54913108.1,2022-05-18
74.64,75.18,73.34,73.59,-1.41,60750693.8,2022-05-19
73.59,74.15,72.88,73.16,-0.58,60257924.6,2022-05-20
73.16,73.46,71.28,71.69,-2.01,79381722.7,2022-05-23
71.69,73.12,70.93,72.04,0.49,54582289.8,2022-05-24
72.04,73.25,72.04,72.16,0.16,56866023.6,2022-05-25
72.56,73.08,71.99,72.29,0.18,41977951.2,2022-05-26
72.29,73.2,71.63,71.87,-0.58,49847191.0,2022-05-27
71.87,72.06,70.21,70.27,-2.22,72672811.2,2022-05-30
70.2,70.97,68.91,69.45,-1.17,85021145.3,2022-05-31
69.45,70.53,68.83,69.32,-0.19,54662540.7,2022-06-01
69.32,69.98,68.86,68.96,-0.52,51991408.8,2022-06-02
68.59,69.27,67.53,67.64,-1.91,73816600.7,2022-06-03
67.97,68.93,67.31,67.44,-0.31,56468857.8,2022-06-06
67.44,67.76,65.73,65.89,-2.29,65688204.6,2022-06-07
65.85,68.68,65.85,67.8,2.9,86811220.9,2022-06-08
67.66,69.37,66.9,67.3,-0.74,65561394.5,2022-06-09
67.61,67.92,66.22,66.73,-0.84,48695506.1,2022-06-10
66.73,67.07,65.67,65.81,-1.38,40792621.2,2022-06-13
65.81,65.97,64.37,64.73,-1.64,72959169.7,2022-06-14
64.73,64.73,62.53,63.17,-2.41,86777203.8,2022-06-15
63.21,64.08,62.27,63.11,-0.09,54089967.9,2022-06-16
63.11,64.08,62.58,62.74,-0.59,25489833.8,2022-06-17
62.74,63.45,61.23,61.31,-2.27,54015026.7,2022-06-19
61.31,61.31,59.14,59.62,-2.75,77695777.3,2022-06-20
59.47,61.99,59.19,61.48,3.11,63380356.7,2022-06-21
61.48,61.63,59.99,60.44,-1.69,33169055.4,2022-06-22
60.14,60.5,58.03,58.31,-3.52,74758435.5,2022-06-23
58.31,60.17,56.39,58.57,0.45,59665956.0,2022-06-24
58.81,63.82,58.81,63.77,8.87,85189965.0,2022-06-26
64.94,67.38,64.2,64.41,1.0,234011952.4,2022-06-27
64.41,64.41,62.73,63.35,-1.65,88242734.5,2022-06-28
64.51,65.41,62.27,64.88,2.41,76437759.6,2022-06-29
65.47,67.31,64.72,67.08,3.39,136567107.9,2022-06-30
66.79,67.7,65.89,66.48,-0.88,55665960.5,2022-07-01
66.48,68.84,65.79,68.84,3.55,115644040.9,2022-07-03
69.16,71.99,67.84,68.8,-0.07,240472488.4,2022-07-04
68.77,69.8,66.52,66.58,-3.23,139524817.6,2022-07-05
66.9,67.3,65.05,66.8,0.33,89847450.1,2022-07-06
67.12,68.81,66.13,66.27,-0.79,75601439.6,2022-07-07
66.62,66.85,64.62,64.85,-2.14,70693187.5,2022-07-08
64.82,64.82,61.79,62.06,-4.3,118362622.6,2022-07-11
62.06,63.47,61.58,62.63,0.92,83979236.0,2022-07-12
62.63,65.06,62.54,65.06,3.88,106511892.8,2022-07-13
65.37,66.39,64.33,65.09,0.05,103195865.9,2022-07-14
65.09,65.48,64.34,64.48,-0.95,48650296.4,2022-07-15
64.53,65.69,64.2,65.11,0.91,59804869.9,2022-07-17
65.11,66.62,64.64,66.21,1.68,77553761.4,2022-07-18
66.21,67.71,65.89,66.56,0.53,120134412.3,2022-07-19
66.56,67.41,65.81,67.03,0.72,95395490.7,2022-07-20
67.03,67.03,66.08,66.32,-1.07,68159958.0,2022-07-21
66.65,66.65,65.29,65.47,-1.4,74540235.9,2022-07-22
66.52,67.53,65.84,67.49,3.21,129540098.9,2022-07-24
67.49,69.46,67.49,69.24,2.59,156249148.2,2022-07-25
69.38,70.04,67.46,67.46,-2.56,164489700.4,2022-07-26
67.46,68.2,66.61,68.15,1.02,115719440.2,2022-07-27
68.15,72.45,68.15,70.16,2.95,312598362.9,2022-07-28
70.77,71.95,70.57,70.78,0.88,135797199.4,2022-07-29
71.31,74.17,71.31,74.13,4.76,286218951.2,2022-07-31
75.39,75.85,73.55,74.64,0.71,319270636.3,2022-08-01
74.64,75.18,73.54,74.2,-0.59,157745368.3,2022-08-02
74.2,75.35,73.95,74.01,-0.3,172184482.8,2022-08-03
74.18,74.23,72.4,72.4,-2.16,162900870.1,2022-08-04
72.56,72.57,70.59,70.91,-2.06,115654140.4,2022-08-05
70.14,72.36,70.14,71.18,0.38,112067190.5,2022-08-07
71.52,71.78,69.89,70.2,-1.38,180029794.4,2022-08-08
70.82,70.91,68.74,68.87,-1.89,247661545.9,2022-08-09
69.49,70.11,68.46,69.34,0.69,158253446.0,2022-08-10
70.01,70.17,68.01,68.1,-1.79,91570124.0,2022-08-11
67.78,68.35,66.0,66.25,-2.72,97812832.8,2022-08-14
65.97,68.12,65.97,68.11,2.81,83928215.7,2022-08-15
68.43,68.99,67.0,67.05,-1.55,100606256.3,2022-08-16
67.05,67.54,66.65,66.92,-0.19,45985377.7,2022-08-17
66.85,68.1,66.85,67.89,1.45,80342791.8,2022-08-18
67.89,68.92,67.26,67.37,-0.78,50287397.5,2022-08-21
67.37,67.62,66.75,67.08,-0.42,51522997.4,2022-08-22
67.08,67.67,66.81,67.08,0.0,34028054.4,2022-08-23
66.84,67.86,66.78,67.16,0.11,41676278.3,2022-08-24
66.75,67.49,66.55,66.64,-0.77,48976394.5,2022-08-25
66.64,66.64,65.83,65.94,-1.04,44044010.2,2022-08-26
65.66,66.0,64.28,64.32,-2.46,77170140.8,2022-08-28
64.32,64.45,63.38,63.95,-0.58,59140871.5,2022-08-29
64.25,65.09,63.99,64.13,0.29,33991337.2,2022-08-30
64.06,64.2,63.47,63.52,-0.91,40433177.6,2022-08-31
63.2,64.1,62.94,63.41,-0.18,50666620.4,2022-09-01
63.44,63.95,63.15,63.25,-0.25,19651640.9,2022-09-02
63.25,63.94,63.14,63.32,0.11,31677424.7,2022-09-04
63.32,63.7,62.96,63.0,-0.51,28447235.6,2022-09-05
62.98,63.26,62.03,62.2,-1.27,47954520.3,2022-09-06
61.91,62.37,61.26,61.39,-1.3,28877432.7,2022-09-07
61.39,61.89,60.57,61.41,0.03,41996094.1,2022-09-08
61.51,62.11,60.64,60.78,-1.03,37029706.4,2022-09-11
60.78,60.99,60.11,60.37,-0.67,34319282.5,2022-09-12
60.37,61.75,60.07,61.32,1.57,39045236.5,2022-09-13
61.32,62.97,61.25,62.88,2.54,55978482.4,2022-09-14
62.92,63.63,60.55,60.81,-3.29,66139166.7,2022-09-15
60.83,60.83,59.02,60.05,-1.25,37594912.5,2022-09-16
60.09,60.37,58.86,58.93,-1.87,50498752.6,2022-09-18
58.65,58.86,56.77,57.05,-3.19,55852296.6,2022-09-20
57.1,58.44,57.1,57.44,0.69,33667457.8,2022-09-21
57.44,57.75,56.98,57.1,-0.59,35346886.8,2022-09-22
56.82,56.82,55.18,55.49,-2.82,52381856.3,2022-09-25
55.49,56.15,55.49,55.72,0.41,29016169.6,2022-09-27
55.72,56.64,55.55,55.98,0.48,22099324.4,2022-09-28
55.98,56.88,55.98,56.78,1.43,28504775.8,2022-09-29
56.78,58.53,56.63,58.16,2.43,32332020.3,2022-10-09
58.16,59.01,57.27,57.39,-1.34,28385617.7,2022-10-10
57.39,57.39,56.44,56.6,-1.38,29427308.2,2022-10-11
56.6,57.31,56.13,56.8,0.37,23198795.9,2022-10-12
56.8,57.37,56.44,56.92,0.2,29220852.4,2022-10-13
56.92,56.98,55.85,55.96,-1.69,35197877.4,2022-10-16
55.96,56.0,55.46,55.61,-0.63,23804595.5,2022-10-17
55.61,56.08,55.09,55.09,-0.94,27225155.2,2022-10-19
55.09,55.44,54.61,55.18,0.17,26898329.9,2022-10-20
55.18,55.79,55.18,55.6,0.76,19439345.6,2022-10-23
55.6,56.07,55.28,55.73,0.23,23314896.5,2022-10-31
55.75,58.06,55.56,58.06,4.18,53978876.0,2022-11-01
57.99,59.17,57.15,58.33,0.47,64460767.1,2022-11-02
58.61,58.61,57.38,57.96,-0.64,29739441.3,2022-11-03
57.96,59.2,57.56,59.1,1.97,44647486.2,2022-11-06
58.95,60.2,58.89,59.1,0.01,74807385.2,2022-11-07
59.14,59.71,58.82,58.99,-0.19,39294847.4,2022-11-08
59.06,59.55,57.31,57.35,-2.78,46977466.2,2022-11-09
57.42,58.08,56.26,56.36,-1.73,35791080.5,2022-11-10
56.36,56.8,55.82,55.99,-0.67,27686449.9,2022-11-13
55.99,56.9,55.83,56.76,1.39,24270739.8,2022-11-14
56.76,57.56,56.53,56.65,-0.19,30149425.4,2022-11-15
57.13,57.56,56.75,57.14,0.86,42041939.3,2022-11-16
