open,high,low,close,percent_change,turnover,date
400.62,400.62,400.62,400.62,0.0,0.0,2011-01-02
398.01,398.01,398.01,398.01,0.0,0.0,2011-01-03
399.59,399.59,399.59,399.59,0.0,0.0,2011-01-04
400.76,400.76,400.76,400.76,0.0,0.0,2011-01-05
400.43,400.43,400.43,400.43,0.0,0.0,2011-01-06
398.26,398.26,398.26,398.26,0.0,0.0,2011-01-09
399.47,399.47,399.47,399.47,0.0,0.0,2011-01-10
400.67,400.67,400.67,400.67,0.0,0.0,2011-01-11
400.2,400.2,400.2,400.2,0.0,0.0,2011-01-12
402.75,402.75,402.75,402.75,0.0,0.0,2011-01-13
403.12,403.12,403.12,403.12,0.0,0.0,2011-01-16
403.71,403.71,403.71,403.71,0.0,0.0,2011-01-17
403.46,403.46,403.46,403.46,0.0,0.0,2011-01-18
404.33,404.33,404.33,404.33,0.0,0.0,2011-01-19
406.9,406.9,406.9,406.9,0.0,0.0,2011-01-20
406.34,406.34,406.34,406.34,0.0,0.0,2011-01-23
410.34,410.34,410.34,410.34,0.0,0.0,2011-01-24
410.57,410.57,410.57,410.57,0.0,0.0,2011-01-31
410.48,410.48,410.48,410.48,0.0,0.0,2011-02-01
407.97,407.97,407.97,407.97,0.0,0.0,2011-02-02
406.84,406.84,406.84,406.84,0.0,0.0,2011-02-03
413.76,413.76,413.76,413.76,0.0,0.0,2011-02-06
408.47,408.47,408.47,408.47,0.0,0.0,2011-02-07
406.96,406.96,406.96,406.96,0.0,0.0,2011-02-08
405.44,405.44,405.44,405.44,0.0,0.0,2011-02-09
405.05,405.05,405.05,405.05,0.0,0.0,2011-02-10
404.14,404.14,404.14,404.14,0.0,0.0,2011-02-13
403.71,403.71,403.71,403.71,0.0,0.0,2011-02-14
404.47,404.47,404.47,404.47,0.0,0.0,2011-02-15
405.44,405.44,405.44,405.44,0.0,0.0,2011-02-16
408.19,408.19,408.19,408.19,0.0,0.0,2011-02-17
405.15,405.15,405.15,405.15,0.0,0.0,2011-02-20
404.32,404.32,404.32,404.32,0.0,0.0,2011-02-21
401.2,401.2,401.2,401.2,0.0,0.0,2011-02-22
398.5,398.5,398.5,398.5,0.0,0.0,2011-02-23
397.46,397.46,397.46,397.46,0.0,0.0,2011-02-24
394.19,394.19,394.19,394.19,0.0,0.0,2011-02-27
391.66,391.66,391.66,391.66,0.0,0.0,2011-02-28
391.22,391.22,391.22,391.22,0.0,0.0,2011-03-01
395.43,395.43,395.43,395.43,0.0,0.0,2011-03-03
394.06,394.06,394.06,394.06,0.0,0.0,2011-03-07
392.71,392.71,392.71,392.71,0.0,0.0,2011-03-09
389.81,389.81,389.81,389.81,0.0,0.0,2011-03-10
388.25,388.25,388.25,388.25,0.0,0.0,2011-03-13
384.18,384.18,384.18,384.18,0.0,0.0,2011-03-14
376.75,376.75,376.75,376.75,0.0,0.0,2011-03-15
378.83,378.83,378.83,378.83,0.0,0.0,2011-03-16
377.51,377.51,377.51,377.51,0.0,0.0,2011-03-17
377.6,377.6,377.6,377.6,0.0,0.0,2011-03-20
379.46,379.46,379.46,379.46,0.0,0.0,2011-03-21
379.32,379.32,379.32,379.32,0.0,0.0,2011-03-22
377.63,377.63,377.63,377.63,0.0,0.0,2011-03-23
376.67,376.67,376.67,376.67,0.0,0.0,2011-03-24
372.0,372.0,372.0,372.0,-1.24,0.0,2011-03-27
365.0,365.0,365.0,365.0,-1.96,0.0,2011-03-28
358.0,358.0,358.0,358.0,-1.82,0.0,2011-03-29
359.0,359.0,359.0,359.0,0.3,0.0,2011-03-30
365.0,365.0,365.0,365.0,1.71,0.0,2011-03-31
365.0,365.0,365.0,365.0,-0.07,0.0,2011-04-04
364.0,364.0,364.0,364.0,-0.16,0.0,2011-04-05
364.0,364.0,364.0,364.0,-0.01,0.0,2011-04-06
365.0,365.0,365.0,365.0,0.28,0.0,2011-04-07
367.0,367.0,367.0,367.0,0.32,0.0,2011-04-10
365.0,365.0,365.0,365.0,-0.34,0.0,2011-04-11
373.0,373.0,373.0,373.0,2.15,0.0,2011-04-13
368.0,368.0,368.0,368.0,-1.52,0.0,2011-04-17
365.0,365.0,365.0,365.0,-0.57,0.0,2011-04-18
364.0,364.0,364.0,364.0,-0.32,0.0,2011-04-19
361.0,361.0,361.0,361.0,-0.87,0.0,2011-04-20
358.0,358.0,358.0,358.0,-0.73,0.0,2011-04-21
357.0,357.0,357.0,357.0,-0.44,0.0,2011-04-25
356.0,356.0,356.0,356.0,-0.19,0.0,2011-04-26
350.0,350.0,350.0,350.0,-1.7,0.0,2011-04-27
348.0,348.0,348.0,348.0,-0.7,0.0,2011-04-28
345.0,345.0,345.0,345.0,-0.9,0.0,2011-05-02
340.0,340.0,340.0,340.0,-1.46,0.0,2011-05-03
339.0,339.0,339.0,339.0,-0.21,0.0,2011-05-04
340.0,340.0,340.0,340.0,0.2,0.0,2011-05-05
341.0,341.0,341.0,341.0,0.33,0.0,2011-05-08
341.0,341.0,341.0,341.0,0.05,0.0,2011-05-09
344.0,344.0,344.0,344.0,0.95,0.0,2011-05-10
345.0,345.0,345.0,345.0,0.17,0.0,2011-05-11
346.0,346.0,346.0,346.0,0.52,0.0,2011-05-12
349.0,349.0,349.0,349.0,0.8,0.0,2011-05-15
351.0,351.0,351.0,351.0,0.4,0.0,2011-05-16
347.0,347.0,347.0,347.0,-1.06,0.0,2011-05-18
345.0,345.0,345.0,345.0,-0.6,0.0,2011-05-19
344.0,344.0,344.0,344.0,-0.37,0.0,2011-05-22
342.0,342.0,342.0,342.0,-0.43,0.0,2011-05-23
342.0,342.0,342.0,342.0,-0.15,0.0,2011-05-24
342.0,342.0,342.0,342.0,0.03,0.0,2011-05-25
345.0,345.0,345.0,345.0,0.83,0.0,2011-05-26
343.0,343.0,343.0,343.0,-0.51,0.0,2011-05-30
337.0,337.0,337.0,337.0,-1.76,0.0,2011-05-31
336.0,336.0,336.0,336.0,-0.31,0.0,2011-06-01
334.0,334.0,334.0,334.0,-0.58,0.0,2011-06-02
328.0,328.0,328.0,328.0,-1.78,0.0,2011-06-05
323.0,323.0,323.0,323.0,-1.41,0.0,2011-06-06
317.0,317.0,317.0,317.0,-1.76,0.0,2011-06-07
311.0,311.0,311.0,311.0,-1.96,0.0,2011-06-08
309.0,309.0,309.0,309.0,-0.76,0.0,2011-06-09
304.0,304.0,304.0,304.0,-1.54,0.0,2011-06-12
302.0,302.0,302.0,302.0,-0.79,0.0,2011-06-13
298.0,298.0,298.0,298.0,-1.36,0.0,2011-06-14
292.0,292.0,292.0,292.0,-1.78,0.0,2011-06-15
304.0,304.0,304.0,304.0,3.84,0.0,2011-06-16
319.0,319.0,319.0,319.0,5.09,0.0,2011-06-19
331.0,331.0,331.0,331.0,3.69,0.0,2011-06-20
344.0,344.0,344.0,344.0,4.07,0.0,2011-06-21
364.0,364.0,364.0,364.0,5.86,0.0,2011-06-23
347.0,347.0,347.0,347.0,-4.84,0.0,2011-06-26
330.0,330.0,330.0,330.0,-4.98,0.0,2011-06-27
333.0,333.0,333.0,333.0,1.04,0.0,2011-06-29
337.0,337.0,337.0,337.0,1.13,0.0,2011-06-30
333.0,333.0,333.0,333.0,-1.02,0.0,2011-07-03
334.0,334.0,334.0,334.0,0.21,0.0,2011-07-04
341.0,341.0,341.0,341.0,2.06,0.0,2011-07-05
345.0,345.0,345.0,345.0,1.18,0.0,2011-07-06
341.0,341.0,341.0,341.0,-1.02,0.0,2011-07-07
346.0,346.0,346.0,346.0,1.48,0.0,2011-07-10
346.0,346.0,346.0,346.0,0.01,0.0,2011-07-11
352.0,352.0,352.0,352.0,1.79,0.0,2011-07-12
356.0,356.0,356.0,356.0,1.2,0.0,2011-07-13
363.0,363.0,363.0,363.0,1.7,0.0,2011-07-14
378.0,378.0,378.0,378.0,5.34,0.0,2011-07-17
370.0,370.0,370.0,370.0,-2.18,0.0,2011-07-18
374.0,374.0,374.0,374.0,1.08,0.0,2011-07-19
380.0,380.0,380.0,380.0,1.63,0.0,2011-07-20
377.0,377.0,377.0,377.0,-0.96,0.0,2011-07-21
365.0,365.0,365.0,365.0,-2.96,0.0,2011-07-24
360.0,360.0,360.0,360.0,-1.44,0.0,2011-07-25
357.0,357.0,357.0,357.0,-0.78,0.0,2011-07-26
364.0,364.0,364.0,364.0,1.82,0.0,2011-07-27
361.0,361.0,361.0,361.0,-0.67,0.0,2011-07-28
359.0,359.0,359.0,359.0,-1.19,0.0,2011-07-31
358.0,358.0,358.0,358.0,-0.32,0.0,2011-08-01
358.0,358.0,358.0,358.0,-0.02,0.0,2011-08-02
356.0,356.0,356.0,356.0,-0.48,0.0,2011-08-03
358.0,358.0,358.0,358.0,0.49,0.0,2011-08-04
354.0,354.0,354.0,354.0,-1.09,0.0,2011-08-07
352.0,352.0,352.0,352.0,-0.44,0.0,2011-08-08
346.0,346.0,346.0,346.0,-1.81,0.0,2011-08-09
352.0,352.0,352.0,352.0,1.79,0.0,2011-08-10
353.0,353.0,353.0,353.0,0.19,0.0,2011-08-11
353.0,353.0,353.0,353.0,0.19,0.0,2011-08-15
354.0,354.0,354.0,354.0,0.07,0.0,2011-08-16
351.0,351.0,351.0,351.0,-0.76,0.0,2011-08-17
353.0,353.0,353.0,353.0,0.44,0.0,2011-08-18
350.0,350.0,350.0,350.0,-0.76,0.0,2011-08-22
350.0,350.0,350.0,350.0,-0.05,0.0,2011-08-23
349.0,349.0,349.0,349.0,-0.17,0.0,2011-08-24
347.0,347.0,347.0,347.0,-0.57,0.0,2011-08-25
337.0,337.0,337.0,337.0,-2.82,0.0,2011-08-28
338.0,338.0,338.0,338.0,0.25,0.0,2011-08-29
340.0,340.0,340.0,340.0,0.57,0.0,2011-08-30
342.0,342.0,342.0,342.0,0.53,0.0,2011-09-01
339.0,339.0,339.0,339.0,-0.74,0.0,2011-09-04
336.0,336.0,336.0,336.0,-0.84,0.0,2011-09-05
332.0,332.0,332.0,332.0,-1.31,0.0,2011-09-06
331.0,331.0,331.0,331.0,-0.15,0.0,2011-09-07
330.0,330.0,330.0,330.0,-0.51,0.0,2011-09-08
327.0,327.0,327.0,327.0,-0.79,0.0,2011-09-12
326.0,326.0,326.0,326.0,-0.39,0.0,2011-09-13
319.0,319.0,319.0,319.0,-1.97,0.0,2011-09-14
321.0,321.0,321.0,321.0,0.57,0.0,2011-09-15
319.0,319.0,319.0,319.0,-0.82,0.0,2011-09-18
317.0,317.0,317.0,317.0,-0.37,0.0,2011-09-19
320.0,320.0,320.0,320.0,0.85,0.0,2011-09-20
323.0,323.0,323.0,323.0,0.91,0.0,2011-09-21
328.0,328.0,328.0,328.0,1.41,0.0,2011-09-22
332.0,332.0,332.0,332.0,1.23,0.0,2011-09-25
331.0,331.0,331.0,331.0,-0.15,0.0,2011-09-26
331.0,331.0,331.0,331.0,0.1,0.0,2011-09-27
331.0,331.0,331.0,331.0,0.01,0.0,2011-09-29
331.0,331.0,331.0,331.0,-0.01,0.0,2011-10-02
331.0,331.0,331.0,331.0,-0.09,0.0,2011-10-09
333.0,333.0,333.0,333.0,0.67,0.0,2011-10-10
334.0,334.0,334.0,334.0,0.36,0.0,2011-10-12
333.0,333.0,333.0,333.0,-0.3,0.0,2011-10-13
332.0,332.0,332.0,332.0,-0.56,0.0,2011-10-16
331.0,331.0,331.0,331.0,-0.18,0.0,2011-10-17
330.0,330.0,330.0,330.0,-0.32,0.0,2011-10-18
330.0,330.0,330.0,330.0,-0.09,0.0,2011-10-19
328.0,328.0,328.0,328.0,-0.45,0.0,2011-10-20
326.0,326.0,326.0,326.0,-0.54,0.0,2011-10-23
327.0,327.0,327.0,327.0,0.11,0.0,2011-10-24
328.0,328.0,328.0,328.0,0.37,0.0,2011-10-25
328.0,328.0,328.0,328.0,-0.09,0.0,2011-10-30
330.0,330.0,330.0,330.0,0.77,0.0,2011-10-31
347.0,347.0,347.0,347.0,5.03,0.0,2011-11-02
344.0,344.0,344.0,344.0,-0.95,0.0,2011-11-03
338.0,338.0,338.0,338.0,-1.64,0.0,2011-11-06
335.0,335.0,335.0,335.0,-0.93,0.0,2011-11-08
332.0,332.0,332.0,332.0,-0.7,0.0,2011-11-09
332.0,332.0,332.0,332.0,-0.19,0.0,2011-11-10
331.0,331.0,331.0,331.0,-0.38,0.0,2011-11-13
331.0,331.0,331.0,331.0,0.04,0.0,2011-11-14
327.0,327.0,327.0,327.0,-1.12,0.0,2011-11-15
326.0,326.0,326.0,326.0,-0.41,0.0,2011-11-16
329.0,329.0,329.0,329.0,1.16,0.0,2011-11-17
328.0,328.0,328.0,328.0,-0.35,0.0,2011-11-20
329.0,329.0,329.0,329.0,0.09,0.0,2011-11-21
327.0,327.0,327.0,327.0,-0.34,0.0,2011-11-22
325.0,325.0,325.0,325.0,-0.62,0.0,2011-11-23
325.0,325.0,325.0,325.0,-0.24,0.0,2011-11-24
325.0,325.0,325.0,325.0,0.03,0.0,2011-11-27
323.0,323.0,323.0,323.0,-0.41,0.0,2011-11-28
323.0,323.0,323.0,323.0,-0.35,0.0,2011-12-01
322.0,322.0,322.0,322.0,-0.14,0.0,2011-12-04
321.0,321.0,321.0,321.0,-0.27,0.0,2011-12-05
321.0,321.0,321.0,321.0,-0.1,0.0,2011-12-06
321.0,321.0,321.0,321.0,-0.18,0.0,2011-12-07
320.0,320.0,320.0,320.0,-0.11,0.0,2011-12-08
318.0,318.0,318.0,318.0,-0.8,0.0,2011-12-11
