date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-08-27,1,2026082705013814,AHL,57,8,23,390.00,"8,970.00"
2026-08-27,2,2026082705013813,AHL,57,49,10,390.00,"3,900.00"
2026-08-27,3,2026082705013812,AHL,57,58,10,390.00,"3,900.00"
2026-08-27,4,2026082705013811,AHL,57,58,33,390.00,"12,870.00"
2026-08-27,5,2026082705013810,AHL,57,36,11,390.00,"4,290.00"
2026-08-27,6,2026082705013808,AHL,42,36,10,390.00,"3,900.00"
2026-08-27,7,2026082705013496,BEDC,43,13,200,289.00,"57,800.00"
2026-08-27,8,2026082705013429,BEDC,13,64,33,290.00,"9,570.00"
2026-08-27,9,2026082705013418,BEDC,43,90,200,289.00,"57,800.00"
2026-08-27,10,2026082705013856,BGWT,47,34,10,513.00,"5,130.00"
2026-08-27,11,2026082705013609,BGWT,47,45,20,510.00,"10,200.00"
2026-08-27,12,2026082705013558,BGWT,47,59,21,500.00,"10,500.00"
2026-08-27,13,2026082705013504,BGWT,47,59,70,500.00,"35,000.00"
2026-08-27,14,2026082705013503,BGWT,47,58,18,500.00,"9,000.00"
2026-08-27,15,2026082705013502,BGWT,47,41,452,500.00,"226,000.00"
2026-08-27,16,2026082705013501,BGWT,47,3,60,499.90,"29,994.00"
2026-08-27,17,2026082705013749,BHDC,57,41,27,420.00,"11,340.00"
2026-08-27,18,2026082705013453,BHDC,43,42,10,420.00,"4,200.00"
2026-08-27,19,2026082705013606,BHL,58,89,100,199.70,"19,970.00"
2026-08-27,20,2026082705013605,BHL,19,89,65,199.70,"12,980.50"
2026-08-27,21,2026082705013604,BHL,58,89,10,199.80,"1,998.00"
2026-08-27,22,2026082705013582,BHL,36,13,300,200.00,"60,000.00"
2026-08-27,23,2026082705013530,BHL,34,13,500,200.00,"100,000.00"
2026-08-27,24,2026082705013551,BHPL,34,42,10,458.00,"4,580.00"
2026-08-27,25,2026082705013854,BNHC,94,48,300,263.60,"79,080.00"
2026-08-27,26,2026082705013815,BNHC,51,48,10,263.60,"2,636.00"
2026-08-27,27,2026082705013762,BNHC,59,48,76,263.60,"20,033.60"
2026-08-27,28,2026082705013711,CHDC,19,77,10,"2,183.00","21,830.00"
2026-08-27,29,2026082705013836,CKHL,57,51,10,575.00,"5,750.00"
2026-08-27,30,2026082705013642,CKHL,45,38,10,575.00,"5,750.00"
2026-08-27,31,2026082705013461,CLI,38,35,25,417.10,"10,427.50"
2026-08-27,32,2026082705013460,CLI,48,35,27,417.10,"11,261.70"
2026-08-27,33,2026082705013800,DOLTI,42,1,538,291.60,"156,880.80"
2026-08-27,34,2026082705013799,DOLTI,52,1,100,292.00,"29,200.00"
2026-08-27,35,2026082705013798,DOLTI,45,1,342,292.00,"99,864.00"
2026-08-27,36,2026082705013797,DOLTI,95,1,20,292.10,"5,842.00"
2026-08-27,37,2026082705013834,EHPL,29,14,50,313.90,"15,695.00"
2026-08-27,38,2026082705013573,EHPL,42,14,10,313.90,"3,139.00"
2026-08-27,39,2026082705013807,ENL,4,48,21,764.00,"16,044.00"
2026-08-27,40,2026082705013806,ENL,1,48,20,766.40,"15,328.00"
2026-08-27,41,2026082705013805,ENL,58,48,20,767.20,"15,344.00"
2026-08-27,42,2026082705013804,ENL,39,48,20,767.50,"15,350.00"
2026-08-27,43,2026082705013803,ENL,48,48,10,767.60,"7,676.00"
2026-08-27,44,2026082705013802,ENL,60,48,10,798.00,"7,980.00"
2026-08-27,45,2026082705013801,ENL,60,48,10,798.00,"7,980.00"
2026-08-27,46,2026082705013796,GCIL,63,35,500,370.00,"185,000.00"
2026-08-27,47,2026082705013422,GCIL,57,58,20,370.00,"7,400.00"
2026-08-27,48,2026082705013421,GCIL,57,35,24,370.00,"8,880.00"
2026-08-27,49,2026082705013465,GCIL,74,39,100,370.00,"37,000.00"
2026-08-27,50,2026082705013464,GCIL,74,96,12,370.00,"4,440.00"
2026-08-27,51,2026082705013463,GCIL,74,17,220,370.00,"81,400.00"
2026-08-27,52,2026082705013462,GCIL,74,45,54,370.00,"19,980.00"
2026-08-27,53,2026082705013424,GCIL,57,45,46,370.00,"17,020.00"
2026-08-27,54,2026082705013423,GCIL,57,25,10,370.00,"3,700.00"
2026-08-27,55,2026082705013471,GCIL,74,51,19,370.00,"7,030.00"
2026-08-27,56,2026082705013470,GCIL,74,17,10,370.00,"3,700.00"
2026-08-27,57,2026082705013469,GCIL,74,49,100,370.00,"37,000.00"
2026-08-27,58,2026082705013468,GCIL,74,42,200,370.00,"74,000.00"
2026-08-27,59,2026082705013467,GCIL,74,41,118,370.00,"43,660.00"
2026-08-27,60,2026082705013466,GCIL,74,35,50,370.00,"18,500.00"
2026-08-27,61,2026082705013547,GCIL,34,8,305,370.00,"112,850.00"
2026-08-27,62,2026082705013506,GCIL,58,34,50,369.40,"18,470.00"
2026-08-27,63,2026082705013473,GCIL,74,25,105,370.50,"38,902.50"
2026-08-27,64,2026082705013472,GCIL,74,17,12,370.50,"4,446.00"
2026-08-27,65,2026082705013691,GCIL,4,35,46,370.00,"17,020.00"
2026-08-27,66,2026082705013690,GCIL,4,8,234,370.00,"86,580.00"
2026-08-27,67,2026082705013643,GCIL,38,8,20,370.00,"7,400.00"
2026-08-27,68,2026082705013457,GVL,38,67,10,476.20,"4,762.00"
2026-08-27,69,2026082705013739,HATHY,63,51,60,625.50,"37,530.00"
2026-08-27,70,2026082705013738,HATHY,63,44,100,625.10,"62,510.00"
2026-08-27,71,2026082705013737,HATHY,63,4,50,625.00,"31,250.00"
2026-08-27,72,2026082705013736,HATHY,63,58,240,625.00,"150,000.00"
2026-08-27,73,2026082705013735,HATHY,63,59,50,623.10,"31,155.00"
2026-08-27,74,2026082705013734,HATHY,63,14,50,623.10,"31,155.00"
2026-08-27,75,2026082705013674,HATHY,35,57,100,603.00,"60,300.00"
2026-08-27,76,2026082705013673,HATHY,14,57,57,603.10,"34,376.70"
2026-08-27,77,2026082705013672,HATHY,57,57,10,603.10,"6,031.00"
2026-08-27,78,2026082705013671,HATHY,37,57,28,603.20,"16,889.60"
2026-08-27,79,2026082705013670,HATHY,58,57,20,605.00,"12,100.00"
2026-08-27,80,2026082705013669,HATHY,58,57,10,605.00,"6,050.00"
2026-08-27,81,2026082705013715,HATHY,63,94,100,607.40,"60,740.00"
2026-08-27,82,2026082705013714,HATHY,63,17,100,607.00,"60,700.00"
2026-08-27,83,2026082705013678,HATHY,59,57,13,601.10,"7,814.30"
2026-08-27,84,2026082705013677,HATHY,35,57,56,601.50,"33,684.00"
2026-08-27,85,2026082705013676,HATHY,56,57,50,602.00,"30,100.00"
2026-08-27,86,2026082705013675,HATHY,41,57,10,602.30,"6,023.00"
2026-08-27,87,2026082705013721,HATHY,63,33,10,615.00,"6,150.00"
2026-08-27,88,2026082705013720,HATHY,63,46,105,614.90,"64,564.50"
2026-08-27,89,2026082705013719,HATHY,63,22,25,614.50,"15,362.50"
2026-08-27,90,2026082705013718,HATHY,63,35,27,614.00,"16,578.00"
2026-08-27,91,2026082705013717,HATHY,63,25,36,610.00,"21,960.00"
2026-08-27,92,2026082705013716,HATHY,63,67,135,609.00,"82,215.00"
2026-08-27,93,2026082705013727,HATHY,63,4,40,620.00,"24,800.00"
2026-08-27,94,2026082705013726,HATHY,63,22,10,620.00,"6,200.00"
2026-08-27,95,2026082705013725,HATHY,63,26,30,620.00,"18,600.00"
2026-08-27,96,2026082705013724,HATHY,63,40,10,619.00,"6,190.00"
2026-08-27,97,2026082705013723,HATHY,63,34,115,618.00,"71,070.00"
2026-08-27,98,2026082705013722,HATHY,63,13,50,615.00,"30,750.00"
2026-08-27,99,2026082705013733,HATHY,63,13,200,623.00,"124,600.00"
2026-08-27,100,2026082705013732,HATHY,63,16,17,622.20,"10,577.40"
2026-08-27,101,2026082705013731,HATHY,63,53,140,621.00,"86,940.00"
2026-08-27,102,2026082705013730,HATHY,63,19,173,620.20,"107,294.60"
2026-08-27,103,2026082705013729,HATHY,63,10,100,620.00,"62,000.00"
2026-08-27,104,2026082705013728,HATHY,63,43,27,620.00,"16,740.00"
