date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-08-07,1,2026080705009042,AHL,8,89,227,414.00,"93,978.00"
2026-08-07,2,2026080705009041,AHL,45,89,100,414.10,"41,410.00"
2026-08-07,3,2026080705009389,BEDC,34,28,10,323.00,"3,230.00"
2026-08-07,4,2026080705008951,BEDC,47,56,69,322.20,"22,231.80"
2026-08-07,5,2026080705008950,BEDC,48,56,90,322.30,"29,007.00"
2026-08-07,6,2026080705008898,BEDC,48,42,10,322.30,"3,223.00"
2026-08-07,7,2026080705009124,BEDC,1,28,170,323.00,"54,910.00"
2026-08-07,8,2026080705009123,BEDC,1,80,130,323.00,"41,990.00"
2026-08-07,9,2026080705009122,BEDC,1,32,200,322.50,"64,500.00"
2026-08-07,10,2026080705009029,BEDC,47,34,100,322.20,"32,220.00"
2026-08-07,11,2026080705008976,BEDC,47,41,110,322.20,"35,442.00"
2026-08-07,12,2026080705009377,BGWT,47,48,10,556.00,"5,560.00"
2026-08-07,13,2026080705008999,BGWT,25,74,59,547.00,"32,273.00"
2026-08-07,14,2026080705009121,BHDC,56,89,10,426.00,"4,260.00"
2026-08-07,15,2026080705009120,BHDC,56,14,59,426.00,"25,134.00"
2026-08-07,16,2026080705009011,BHDC,42,14,41,426.00,"17,466.00"
2026-08-07,17,2026080705008994,BHDC,42,19,100,426.00,"42,600.00"
2026-08-07,18,2026080705009141,BHL,22,57,16,208.90,"3,342.40"
2026-08-07,19,2026080705009129,BHL,42,58,175,208.10,"36,417.50"
2026-08-07,20,2026080705009106,BHL,42,39,76,208.10,"15,815.60"
2026-08-07,21,2026080705009105,BHL,58,39,200,208.50,"41,700.00"
2026-08-07,22,2026080705009013,BHL,42,50,60,208.10,"12,486.00"
2026-08-07,23,2026080705009012,BHL,48,50,440,208.10,"91,564.00"
2026-08-07,24,2026080705008998,BHL,14,57,100,208.90,"20,890.00"
2026-08-07,25,2026080705008980,BHL,48,84,60,208.10,"12,486.00"
2026-08-07,26,2026080705008925,BHL,48,36,500,209.00,"104,500.00"
2026-08-07,27,2026080705008915,BHL,42,36,100,209.00,"20,900.00"
2026-08-07,28,2026080705009366,BNHC,74,34,50,286.20,"14,310.00"
2026-08-07,29,2026080705009200,BNHC,56,34,693,286.20,"198,336.60"
2026-08-07,30,2026080705009199,BNHC,36,34,200,286.30,"57,260.00"
