date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-08-17,1,2026081705009626,AHL,58,74,28,419.00,"11,732.00"
2026-08-17,2,2026081705009614,BEDC,7,34,10,316.90,"3,169.00"
2026-08-17,3,2026081705010043,BGWT,19,47,10,519.00,"5,190.00"
2026-08-17,4,2026081705009825,BHDC,8,89,10,427.00,"4,270.00"
2026-08-17,5,2026081705010001,BHL,83,13,200,208.40,"41,680.00"
2026-08-17,6,2026081705009899,BHL,59,13,131,208.40,"27,300.40"
2026-08-17,7,2026081705009898,BHL,21,13,150,208.60,"31,290.00"
2026-08-17,8,2026081705009882,BHL,21,42,50,208.50,"10,425.00"
2026-08-17,9,2026081705009834,BHL,59,98,331,208.40,"68,980.40"
2026-08-17,10,2026081705009833,BHL,99,98,12,208.40,"2,500.80"
2026-08-17,11,2026081705009660,BHL,58,98,125,208.50,"26,062.50"
2026-08-17,12,2026081705009832,BHL,22,98,50,208.50,"10,425.00"
2026-08-17,13,2026081705009831,BHL,59,98,200,208.50,"41,700.00"
2026-08-17,14,2026081705009830,BHL,49,98,12,208.50,"2,502.00"
2026-08-17,15,2026081705009663,BHL,16,98,100,208.50,"20,850.00"
2026-08-17,16,2026081705009662,BHL,35,98,50,208.50,"10,425.00"
2026-08-17,17,2026081705009661,BHL,56,98,100,208.50,"20,850.00"
2026-08-17,18,2026081705009744,BNHC,45,83,242,282.30,"68,316.60"
2026-08-17,19,2026081705009743,BNHC,82,83,200,282.50,"56,500.00"
2026-08-17,20,2026081705009742,BNHC,39,83,90,283.00,"25,470.00"
2026-08-17,21,2026081705009741,BNHC,34,83,468,283.10,"132,490.80"
2026-08-17,22,2026081705009731,BNHC,39,45,57,284.00,"16,188.00"
2026-08-17,23,2026081705009730,BNHC,39,35,23,284.00,"6,532.00"
2026-08-17,24,2026081705009839,CHDC,52,21,75,"2,213.00","165,975.00"
2026-08-17,25,2026081705009838,CHDC,52,50,10,"2,212.90","22,129.00"
2026-08-17,26,2026081705009824,CIT,67,58,100,"1,701.00","170,100.00"
2026-08-17,27,2026081705009775,CIT,100,28,10,"1,700.10","17,001.00"
2026-08-17,28,2026081705009635,CIT,46,58,10,"1,701.00","17,010.00"
2026-08-17,29,2026081705009589,CIT,29,58,15,"1,701.00","25,515.00"
2026-08-17,30,2026081705010023,CKHL,82,39,100,596.60,"59,660.00"
2026-08-17,31,2026081705010025,CLI,33,58,3,435.00,"1,305.00"
2026-08-17,32,2026081705009747,CLI,42,1,33,439.40,"14,500.20"
2026-08-17,33,2026081705009714,CLI,1,82,10,440.00,"4,400.00"
2026-08-17,34,2026081705010065,DOLTI,86,50,19,318.40,"6,049.60"
2026-08-17,35,2026081705010064,DOLTI,86,45,61,317.80,"19,385.80"
2026-08-17,36,2026081705010063,DOLTI,86,45,100,317.00,"31,700.00"
2026-08-17,37,2026081705010062,DOLTI,86,82,50,317.00,"15,850.00"
2026-08-17,38,2026081705009659,DOLTI,1,17,400,316.20,"126,480.00"
2026-08-17,39,2026081705009658,DOLTI,6,17,100,316.50,"31,650.00"
2026-08-17,40,2026081705009609,DOLTI,58,62,58,316.60,"18,362.80"
2026-08-17,41,2026081705009869,DORDI,39,58,10,251.00,"2,510.00"
2026-08-17,42,2026081705009868,DORDI,45,58,10,251.50,"2,515.00"
2026-08-17,43,2026081705009779,DORDI,45,34,20,251.50,"5,030.00"
2026-08-17,44,2026081705009778,DORDI,45,59,40,251.00,"10,040.00"
2026-08-17,45,2026081705009746,DORDI,53,59,10,251.00,"2,510.00"
2026-08-17,46,2026081705010019,EHPL,29,6,10,333.90,"3,339.00"
2026-08-17,47,2026081705010018,EHPL,29,49,40,333.00,"13,320.00"
2026-08-17,48,2026081705010017,EHPL,29,49,20,332.00,"6,640.00"
2026-08-17,49,2026081705009792,EHPL,29,29,20,331.00,"6,620.00"
2026-08-17,50,2026081705009687,EHPL,13,58,10,332.00,"3,320.00"
2026-08-17,51,2026081705009686,EHPL,13,58,10,332.00,"3,320.00"
2026-08-17,52,2026081705009615,EHPL,51,49,80,331.50,"26,520.00"
2026-08-17,53,2026081705009902,GCIL,22,46,417,341.10,"142,238.70"
2026-08-17,54,2026081705009901,GCIL,44,46,10,341.20,"3,412.00"
2026-08-17,55,2026081705009607,GVL,8,49,75,472.10,"35,407.50"
2026-08-17,56,2026081705009606,GVL,13,49,125,472.10,"59,012.50"
2026-08-17,57,2026081705010051,HATHY,17,48,10,652.60,"6,526.00"
2026-08-17,58,2026081705010009,HATHY,32,49,10,652.00,"6,520.00"
2026-08-17,59,2026081705009909,HATHY,54,48,10,652.60,"6,526.00"
2026-08-17,60,2026081705009813,HATHY,32,26,120,652.00,"78,240.00"
2026-08-17,61,2026081705009812,HATHY,21,26,20,652.00,"13,040.00"
2026-08-17,62,2026081705009811,HATHY,39,26,200,652.00,"130,400.00"
2026-08-17,63,2026081705009683,HATHY,13,34,17,654.00,"11,118.00"
2026-08-17,64,2026081705009657,HATHY,7,48,10,653.00,"6,530.00"
2026-08-17,65,2026081705009656,HATHY,59,48,100,653.00,"65,300.00"
2026-08-17,66,2026081705009601,HATHY,46,34,10,654.00,"6,540.00"
2026-08-17,67,2026081705009810,HATHY,57,26,100,652.00,"65,200.00"
2026-08-17,68,2026081705009809,HATHY,10,26,50,652.00,"32,600.00"
2026-08-17,69,2026081705009808,HATHY,54,26,10,652.10,"6,521.00"
2026-08-17,70,2026081705009807,HATHY,21,26,10,652.10,"6,521.00"
2026-08-17,71,2026081705009806,HATHY,46,26,97,652.60,"63,302.20"
2026-08-17,72,2026081705009805,HATHY,17,26,10,653.00,"6,530.00"
2026-08-17,73,2026081705009866,HDL,41,39,10,"1,179.00","11,790.00"
2026-08-17,74,2026081705009855,HDL,91,49,96,"1,179.00","113,184.00"
2026-08-17,75,2026081705009854,HDL,58,49,20,"1,179.00","23,580.00"
2026-08-17,76,2026081705009588,HDL,46,35,10,"1,179.90","11,799.00"
2026-08-17,77,2026081705009651,HDL,57,58,50,"1,179.20","58,960.00"
2026-08-17,78,2026081705009781,HDL,58,43,10,"1,179.00","11,790.00"
2026-08-17,79,2026081705009736,HDL,58,49,10,"1,179.20","11,792.00"
2026-08-17,80,2026081705009735,HDL,57,49,24,"1,179.20","28,300.80"
2026-08-17,81,2026081705009867,HHL,82,38,10,337.00,"3,370.00"
2026-08-17,82,2026081705010048,HIDCL,58,21,60,253.90,"15,234.00"
2026-08-17,83,2026081705010032,HIDCL,53,21,10,253.90,"2,539.00"
2026-08-17,84,2026081705010010,HIDCL,58,21,10,253.90,"2,539.00"
2026-08-17,85,2026081705009883,HIDCL,57,21,10,253.90,"2,539.00"
2026-08-17,86,2026081705009881,HIDCL,33,21,10,253.90,"2,539.00"
2026-08-17,87,2026081705009682,HIDCL,46,13,76,252.00,"19,152.00"
2026-08-17,88,2026081705009681,HIDCL,51,13,150,252.00,"37,800.00"
2026-08-17,89,2026081705009680,HIDCL,42,13,87,252.00,"21,924.00"
2026-08-17,90,2026081705009572,HIDCL,60,17,2,245.50,491.00
2026-08-17,91,2026081705010047,HRL,41,45,50,585.00,"29,250.00"
2026-08-17,92,2026081705010013,HRL,58,45,10,585.00,"5,850.00"
2026-08-17,93,2026081705009885,HRL,58,58,135,584.10,"78,853.50"
2026-08-17,94,2026081705009858,HRL,50,45,39,585.00,"22,815.00"
2026-08-17,95,2026081705009857,HRL,50,58,11,585.00,"6,435.00"
2026-08-17,96,2026081705009837,HRL,58,36,100,584.10,"58,410.00"
2026-08-17,97,2026081705009584,HRL,58,58,437,584.10,"255,251.70"
2026-08-17,98,2026081705009625,HRL,59,58,18,584.00,"10,512.00"
2026-08-17,99,2026081705009612,HRL,59,90,100,584.00,"58,400.00"
2026-08-17,100,2026081705009585,HRL,59,58,260,584.00,"151,840.00"
2026-08-17,101,2026081705009791,HRL,58,57,15,584.10,"8,761.50"
2026-08-17,102,2026081705009678,HRL,92,22,21,585.00,"12,285.00"
2026-08-17,103,2026081705009677,HRL,92,58,21,585.00,"12,285.00"
2026-08-17,104,2026081705009652,HRL,58,82,10,584.10,"5,841.00"
2026-08-17,105,2026081705009636,HRL,58,35,1,579.10,579.10
2026-08-17,106,2026081705010042,IHL,26,1,10,339.00,"3,390.00"
2026-08-17,107,2026081705010041,IHL,26,42,11,335.00,"3,685.00"
2026-08-17,108,2026081705009879,IHL,62,34,50,334.20,"16,710.00"
2026-08-17,109,2026081705009668,IHL,89,42,89,335.00,"29,815.00"
2026-08-17,110,2026081705009685,ILI,58,59,2,416.50,833.00
2026-08-17,111,2026081705009611,KBSH,56,94,200,920.10,"184,020.00"
2026-08-17,112,2026081705009576,KBSH,42,37,100,920.00,"92,000.00"
2026-08-17,113,2026081705009697,KEF,22,38,255,11.00,"2,805.00"
2026-08-17,114,2026081705009696,KEF,22,47,"2,521",11.00,"27,731.00"
2026-08-17,115,2026081705009695,KEF,22,49,"3,924",11.00,"43,164.00"
2026-08-17,116,2026081705009694,KEF,22,58,200,11.00,"2,200.00"
2026-08-17,117,2026081705009693,KEF,22,22,500,11.00,"5,500.00"
2026-08-17,118,2026081705010060,MAKAR,38,51,500,412.90,"206,450.00"
2026-08-17,119,2026081705010059,MAKAR,38,72,700,412.90,"289,030.00"
2026-08-17,120,2026081705010058,MAKAR,38,69,500,412.00,"206,000.00"
2026-08-17,121,2026081705010057,MAKAR,38,69,500,412.00,"206,000.00"
2026-08-17,122,2026081705010056,MAKAR,38,54,150,411.00,"61,650.00"
2026-08-17,123,2026081705010055,MAKAR,38,1,650,410.00,"266,500.00"
2026-08-17,124,2026081705009739,MAKAR,34,1,150,411.00,"61,650.00"
2026-08-17,125,2026081705010014,MAKAR,57,1,200,410.00,"82,000.00"
2026-08-17,126,2026081705009907,MAKAR,57,54,300,410.00,"123,000.00"
2026-08-17,127,2026081705009906,MAKAR,54,54,150,410.00,"61,500.00"
2026-08-17,128,2026081705009905,MAKAR,11,54,100,410.10,"41,010.00"
2026-08-17,129,2026081705009904,MAKAR,32,54,50,410.10,"20,505.00"
2026-08-17,130,2026081705009903,MAKAR,54,54,50,410.20,"20,510.00"
2026-08-17,131,2026081705010012,MANDU,45,22,21,820.00,"17,220.00"
2026-08-17,132,2026081705009990,MANDU,45,4,100,820.00,"82,000.00"
2026-08-17,133,2026081705009823,MANDU,32,22,10,821.10,"8,211.00"
2026-08-17,134,2026081705009733,MANDU,52,52,100,821.00,"82,100.00"
