date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-07-02,1,2026070205006665,AHL,22,58,10,447.30,"4,473.00"
2026-07-02,2,2026070205006610,AHL,58,11,10,436.50,"4,365.00"
2026-07-02,3,2026070205006589,AHL,45,11,10,437.00,"4,370.00"
2026-07-02,4,2026070205006947,BEDC,35,44,419,340.00,"142,460.00"
2026-07-02,5,2026070205006946,BEDC,35,53,30,340.00,"10,200.00"
2026-07-02,6,2026070205006945,BEDC,35,7,600,339.90,"203,940.00"
2026-07-02,7,2026070205006793,BEDC,35,35,200,334.00,"66,800.00"
2026-07-02,8,2026070205006716,BEDC,58,35,50,334.00,"16,700.00"
2026-07-02,9,2026070205006938,BEDC,35,45,27,337.00,"9,099.00"
2026-07-02,10,2026070205006933,BEDC,41,45,20,337.00,"6,740.00"
2026-07-02,11,2026070205006932,BEDC,41,45,30,335.90,"10,077.00"
2026-07-02,12,2026070205006925,BEDC,45,45,10,335.90,"3,359.00"
2026-07-02,13,2026070205006944,BEDC,35,48,40,339.00,"13,560.00"
2026-07-02,14,2026070205006943,BEDC,35,52,500,338.00,"169,000.00"
2026-07-02,15,2026070205006942,BEDC,35,52,510,337.50,"172,125.00"
2026-07-02,16,2026070205006941,BEDC,35,52,150,337.10,"50,565.00"
2026-07-02,17,2026070205006940,BEDC,35,45,200,337.00,"67,400.00"
2026-07-02,18,2026070205006939,BEDC,35,45,24,337.00,"8,088.00"
2026-07-02,19,2026070205006813,BGWT,7,57,10,586.20,"5,862.00"
2026-07-02,20,2026070205006673,BGWT,17,47,38,590.00,"22,420.00"
2026-07-02,21,2026070205006672,BGWT,75,47,12,590.60,"7,087.20"
2026-07-02,22,2026070205007032,BHL,89,3,100,210.00,"21,000.00"
2026-07-02,23,2026070205006898,BHL,17,3,10,210.00,"2,100.00"
2026-07-02,24,2026070205006767,BHL,32,14,72,209.00,"15,048.00"
2026-07-02,25,2026070205006766,BHL,42,14,587,209.00,"122,683.00"
2026-07-02,26,2026070205006679,BHL,42,81,440,209.00,"91,960.00"
2026-07-02,27,2026070205006603,BHL,26,81,"1,000",209.00,"209,000.00"
2026-07-02,28,2026070205007040,BHPL,34,26,10,504.90,"5,049.00"
2026-07-02,29,2026070205006881,BHPL,8,48,20,505.00,"10,100.00"
