date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-05-26,1,2026052605013352,AHL,51,42,12,505.00,"6,060.00"
2026-05-26,2,2026052605013766,BEDC,28,11,50,376.90,"18,845.00"
2026-05-26,3,2026052605013682,BEDC,1,80,30,376.00,"11,280.00"
2026-05-26,4,2026052605013681,BEDC,44,80,625,376.00,"235,000.00"
2026-05-26,5,2026052605013527,BEDC,42,11,20,376.90,"7,538.00"
2026-05-26,6,2026052605013344,BEDC,44,34,275,376.00,"103,400.00"
2026-05-26,7,2026052605013343,BEDC,58,34,25,376.20,"9,405.00"
2026-05-26,8,2026052605013764,BGWT,91,7,100,669.00,"66,900.00"
2026-05-26,9,2026052605013731,BHL,34,52,100,226.80,"22,680.00"
2026-05-26,10,2026052605013609,BHL,34,64,160,226.50,"36,240.00"
2026-05-26,11,2026052605013526,BHL,38,33,30,226.00,"6,780.00"
2026-05-26,12,2026052605013525,BHL,45,33,200,226.10,"45,220.00"
2026-05-26,13,2026052605013524,BHL,6,33,500,226.10,"113,050.00"
2026-05-26,14,2026052605013523,BHL,54,33,70,226.10,"15,827.00"
2026-05-26,15,2026052605013472,BHL,52,22,10,226.50,"2,265.00"
2026-05-26,16,2026052605013467,BHL,42,45,19,226.90,"4,311.10"
2026-05-26,17,2026052605013333,BHL,3,45,42,226.90,"9,529.80"
2026-05-26,18,2026052605013522,BHL,57,33,200,226.10,"45,220.00"
2026-05-26,19,2026052605013510,BHL,88,64,10,226.50,"2,265.00"
2026-05-26,20,2026052605013509,BHL,46,64,34,226.50,"7,701.00"
2026-05-26,21,2026052605013508,BHL,52,64,30,226.50,"6,795.00"
2026-05-26,22,2026052605013505,BHL,42,45,49,226.90,"11,118.10"
2026-05-26,23,2026052605013494,BHL,52,13,150,226.50,"33,975.00"
2026-05-26,24,2026052605013656,BNHC,13,58,5,332.00,"1,660.00"
2026-05-26,25,2026052605013733,CHDC,66,41,10,"2,292.00","22,920.00"
2026-05-26,26,2026052605013655,CHDC,66,5,100,"2,294.00","229,400.00"
2026-05-26,27,2026052605013580,CIT,57,28,72,"1,765.10","127,087.20"
2026-05-26,28,2026052605013579,CIT,57,28,28,"1,765.20","49,425.60"
2026-05-26,29,2026052605013409,CIT,29,28,11,"1,766.00","19,426.00"
2026-05-26,30,2026052605013806,CKHL,17,6,20,694.00,"13,880.00"
2026-05-26,31,2026052605013805,CKHL,17,38,70,691.90,"48,433.00"
2026-05-26,32,2026052605013804,CKHL,17,58,10,690.00,"6,900.00"
2026-05-26,33,2026052605013803,CKHL,17,39,300,688.00,"206,400.00"
2026-05-26,34,2026052605013596,CLI,49,58,13,457.00,"5,941.00"
2026-05-26,35,2026052605013519,CLI,49,49,66,457.00,"30,162.00"
2026-05-26,36,2026052605013473,CLI,49,22,15,457.00,"6,855.00"
2026-05-26,37,2026052605013687,DOLTI,42,59,100,358.00,"35,800.00"
2026-05-26,38,2026052605013563,DOLTI,44,44,17,357.30,"6,074.10"
2026-05-26,39,2026052605013562,DOLTI,25,44,100,357.50,"35,750.00"
2026-05-26,40,2026052605013561,DOLTI,58,44,200,357.60,"71,520.00"
2026-05-26,41,2026052605013560,DOLTI,42,44,38,357.80,"13,596.40"
2026-05-26,42,2026052605013559,DOLTI,42,44,345,357.90,"123,475.50"
2026-05-26,43,2026052605013550,DOLTI,56,59,80,358.00,"28,640.00"
2026-05-26,44,2026052605013491,DOLTI,42,14,43,357.90,"15,389.70"
2026-05-26,45,2026052605013827,DORDI,38,48,243,283.00,"68,769.00"
2026-05-26,46,2026052605013826,DORDI,49,48,157,283.00,"44,431.00"
2026-05-26,47,2026052605013548,DORDI,11,34,4,282.00,"1,128.00"
2026-05-26,48,2026052605013345,DORDI,49,35,695,283.00,"196,685.00"
2026-05-26,49,2026052605013745,EHPL,45,42,10,405.00,"4,050.00"
2026-05-26,50,2026052605013665,EHPL,39,42,100,405.00,"40,500.00"
2026-05-26,51,2026052605013575,EHPL,89,33,100,404.50,"40,450.00"
2026-05-26,52,2026052605013354,EHPL,89,42,130,405.00,"52,650.00"
2026-05-26,53,2026052605013353,EHPL,89,42,870,405.00,"352,350.00"
2026-05-26,54,2026052605013784,ENL,60,56,10,899.90,"8,999.00"
2026-05-26,55,2026052605013783,ENL,60,44,40,897.00,"35,880.00"
2026-05-26,56,2026052605013782,ENL,60,42,35,890.00,"31,150.00"
2026-05-26,57,2026052605013820,GCIL,58,62,42,431.00,"18,102.00"
2026-05-26,58,2026052605013819,GCIL,58,45,108,430.90,"46,537.20"
2026-05-26,59,2026052605013818,GCIL,32,45,20,430.90,"8,618.00"
2026-05-26,60,2026052605013604,GCIL,58,29,12,430.00,"5,160.00"
2026-05-26,61,2026052605013650,GCIL,34,41,382,429.90,"164,221.80"
2026-05-26,62,2026052605013649,GCIL,58,41,18,430.00,"7,740.00"
2026-05-26,63,2026052605013565,GVL,38,16,10,497.00,"4,970.00"
2026-05-26,64,2026052605013439,GVL,56,16,189,493.00,"93,177.00"
2026-05-26,65,2026052605013438,GVL,49,16,100,493.00,"49,300.00"
2026-05-26,66,2026052605013437,GVL,29,16,250,493.00,"123,250.00"
2026-05-26,67,2026052605013335,GVL,91,16,37,494.10,"18,281.70"
2026-05-26,68,2026052605013334,GVL,41,16,11,495.00,"5,445.00"
2026-05-26,69,2026052605013436,GVL,58,16,56,493.00,"27,608.00"
2026-05-26,70,2026052605013435,GVL,45,16,15,493.50,"7,402.50"
2026-05-26,71,2026052605013434,GVL,48,16,10,494.00,"4,940.00"
2026-05-26,72,2026052605013433,GVL,1,16,80,494.00,"39,520.00"
2026-05-26,73,2026052605013337,GVL,1,16,140,494.00,"69,160.00"
2026-05-26,74,2026052605013336,GVL,34,16,35,494.00,"17,290.00"
2026-05-26,75,2026052605013780,HATHY,4,49,68,800.00,"54,400.00"
2026-05-26,76,2026052605013779,HATHY,57,49,100,800.00,"80,000.00"
2026-05-26,77,2026052605013778,HATHY,45,49,21,800.00,"16,800.00"
2026-05-26,78,2026052605013777,HATHY,52,49,20,800.00,"16,000.00"
2026-05-26,79,2026052605013776,HATHY,58,49,10,800.10,"8,001.00"
2026-05-26,80,2026052605013775,HATHY,58,49,20,801.00,"16,020.00"
2026-05-26,81,2026052605013774,HATHY,67,49,11,801.00,"8,811.00"
2026-05-26,82,2026052605013553,HATHY,67,35,14,801.00,"11,214.00"
2026-05-26,83,2026052605013475,HATHY,58,38,10,805.00,"8,050.00"
2026-05-26,84,2026052605013418,HATHY,28,3,20,801.00,"16,020.00"
2026-05-26,85,2026052605013693,HDL,19,57,185,"1,173.80","217,153.00"
2026-05-26,86,2026052605013692,HDL,19,54,215,"1,173.50","252,302.50"
2026-05-26,87,2026052605013371,HDL,19,8,109,"1,173.00","127,857.00"
2026-05-26,88,2026052605013370,HDL,19,21,10,"1,173.00","11,730.00"
2026-05-26,89,2026052605013369,HDL,19,25,28,"1,173.00","32,844.00"
2026-05-26,90,2026052605013368,HDL,19,58,153,"1,173.00","179,469.00"
2026-05-26,91,2026052605013406,HDL,43,8,71,"1,173.00","83,283.00"
2026-05-26,92,2026052605013577,HDL,43,1,29,"1,173.00","34,017.00"
2026-05-26,93,2026052605013554,HDL,37,54,40,"1,173.50","46,940.00"
2026-05-26,94,2026052605013501,HDL,43,46,50,"1,173.00","58,650.00"
2026-05-26,95,2026052605013500,HDL,42,54,10,"1,173.50","11,735.00"
2026-05-26,96,2026052605013407,HDL,43,17,50,"1,173.00","58,650.00"
2026-05-26,97,2026052605013634,HDL,25,1,85,"1,173.00","99,705.00"
2026-05-26,98,2026052605013799,HHL,42,64,200,370.00,"74,000.00"
2026-05-26,99,2026052605013798,HHL,81,64,75,370.00,"27,750.00"
2026-05-26,100,2026052605013797,HHL,29,64,63,370.10,"23,316.30"
2026-05-26,101,2026052605013628,HHL,65,64,10,371.90,"3,719.00"
2026-05-26,102,2026052605013549,HHL,29,34,137,370.10,"50,703.70"
2026-05-26,103,2026052605013828,HIDCL,58,57,10,272.90,"2,729.00"
2026-05-26,104,2026052605013793,HIDCL,57,57,10,272.90,"2,729.00"
2026-05-26,105,2026052605013544,HIDCL,57,11,204,272.10,"55,508.40"
2026-05-26,106,2026052605013492,HIDCL,77,35,180,273.00,"49,140.00"
2026-05-26,107,2026052605013449,HIDCL,28,35,77,273.00,"21,021.00"
2026-05-26,108,2026052605013448,HIDCL,46,35,30,273.00,"8,190.00"
2026-05-26,109,2026052605013342,HIDCL,60,33,100,273.00,"27,300.00"
2026-05-26,110,2026052605013341,HIDCL,58,33,100,273.10,"27,310.00"
2026-05-26,111,2026052605013340,HIDCL,42,33,100,273.10,"27,310.00"
2026-05-26,112,2026052605013339,HIDCL,25,33,200,273.20,"54,640.00"
2026-05-26,113,2026052605013338,HIDCL,16,33,500,273.20,"136,600.00"
2026-05-26,114,2026052605013447,HIDCL,45,35,180,273.00,"49,140.00"
2026-05-26,115,2026052605013446,HIDCL,16,35,25,273.00,"6,825.00"
2026-05-26,116,2026052605013445,HIDCL,34,35,500,273.00,"136,500.00"
2026-05-26,117,2026052605013444,HIDCL,60,35,"5,311",273.00,"1,449,903.00"
2026-05-26,118,2026052605013412,HIDCL,60,19,115,273.00,"31,395.00"
2026-05-26,119,2026052605013356,HIDCL,42,11,14,273.50,"3,829.00"
2026-05-26,120,2026052605013815,HRL,63,1,10,653.90,"6,539.00"
2026-05-26,121,2026052605013744,HRL,80,1,100,653.90,"65,390.00"
2026-05-26,122,2026052605013738,HRL,58,1,30,653.90,"19,617.00"
2026-05-26,123,2026052605013630,HRL,32,58,50,653.60,"32,680.00"
2026-05-26,124,2026052605013558,HRL,8,56,10,653.50,"6,535.00"
2026-05-26,125,2026052605013454,HRL,35,78,343,654.00,"224,322.00"
2026-05-26,126,2026052605013453,HRL,35,35,57,654.00,"37,278.00"
2026-05-26,127,2026052605013417,HRL,8,5,12,653.50,"7,842.00"
2026-05-26,128,2026052605013416,HRL,33,5,20,653.60,"13,072.00"
2026-05-26,129,2026052605013401,HRL,33,74,30,653.60,"19,608.00"
2026-05-26,130,2026052605013362,HRL,49,35,380,654.00,"248,520.00"
2026-05-26,131,2026052605013536,IHL,34,74,23,443.00,"10,189.00"
2026-05-26,132,2026052605013535,IHL,34,49,10,443.00,"4,430.00"
2026-05-26,133,2026052605013652,KDBY,19,42,255,11.47,"2,924.85"
2026-05-26,134,2026052605013651,KDBY,42,42,"1,745",11.48,"20,032.60"
2026-05-26,135,2026052605013543,KDBY,42,42,"2,000",11.48,"22,960.00"
2026-05-26,136,2026052605013361,KDBY,42,42,"1,155",11.48,"13,259.40"
2026-05-26,137,2026052605013360,KDBY,58,42,"1,205",11.49,"13,845.45"
