date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-07-16,1,2026071605008469,BEDC,40,21,200,308.00,"61,600.00"
2026-07-16,2,2026071605008302,BEDC,86,21,200,309.50,"61,900.00"
2026-07-16,3,2026071605008301,BEDC,41,21,20,309.60,"6,192.00"
2026-07-16,4,2026071605008308,BEDC,40,21,494,308.00,"152,152.00"
2026-07-16,5,2026071605008307,BEDC,34,21,25,308.00,"7,700.00"
2026-07-16,6,2026071605008306,BEDC,35,21,40,308.00,"12,320.00"
2026-07-16,7,2026071605008305,BEDC,49,21,50,308.00,"15,400.00"
2026-07-16,8,2026071605008304,BEDC,22,21,20,308.00,"6,160.00"
2026-07-16,9,2026071605008303,BEDC,49,21,10,309.00,"3,090.00"
2026-07-16,10,2026071605008641,BGWT,50,47,70,546.00,"38,220.00"
2026-07-16,11,2026071605008510,BGWT,50,47,300,546.00,"163,800.00"
2026-07-16,12,2026071605008509,BGWT,17,47,200,546.50,"109,300.00"
2026-07-16,13,2026071605008467,BHDC,38,53,28,423.00,"11,844.00"
2026-07-16,14,2026071605008608,BHL,21,6,100,204.00,"20,400.00"
2026-07-16,15,2026071605008590,BHL,29,49,91,204.50,"18,609.50"
2026-07-16,16,2026071605008226,BHL,50,49,909,204.60,"185,981.40"
2026-07-16,17,2026071605008694,BNHC,88,32,10,278.00,"2,780.00"
2026-07-16,18,2026071605008693,BNHC,88,53,50,277.00,"13,850.00"
2026-07-16,19,2026071605008216,BNHC,41,36,131,273.00,"35,763.00"
2026-07-16,20,2026071605008215,BNHC,45,36,50,273.00,"13,650.00"
2026-07-16,21,2026071605008214,BNHC,19,36,10,273.00,"2,730.00"
2026-07-16,22,2026071605008213,BNHC,54,36,105,273.00,"28,665.00"
2026-07-16,23,2026071605008212,BNHC,7,36,100,273.10,"27,310.00"
2026-07-16,24,2026071605008211,BNHC,47,36,238,273.10,"64,997.80"
2026-07-16,25,2026071605008210,BNHC,19,36,100,273.50,"27,350.00"
2026-07-16,26,2026071605008209,BNHC,6,36,150,274.10,"41,115.00"
2026-07-16,27,2026071605008208,BNHC,45,36,32,275.00,"8,800.00"
