date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-09-02,1,2026090205010313,AHL,45,7,20,363.80,"7,276.00"
2026-09-02,2,2026090205010209,AHL,28,4,15,368.00,"5,520.00"
2026-09-02,3,2026090205010208,AHL,28,17,10,367.00,"3,670.00"
2026-09-02,4,2026090205009984,BBC,48,35,10,"3,974.50","39,745.00"
2026-09-02,5,2026090205010092,BBC,58,45,10,"4,034.00","40,340.00"
2026-09-02,6,2026090205010467,BEDC,45,91,350,285.00,"99,750.00"
2026-09-02,7,2026090205010309,BEDC,59,91,57,285.00,"16,245.00"
2026-09-02,8,2026090205010030,BEDC,48,63,260,285.00,"74,100.00"
2026-09-02,9,2026090205010029,BEDC,48,91,500,284.50,"142,250.00"
2026-09-02,10,2026090205010028,BEDC,48,58,20,284.00,"5,680.00"
2026-09-02,11,2026090205010027,BEDC,48,21,100,284.00,"28,400.00"
2026-09-02,12,2026090205010036,BEDC,48,45,122,285.00,"34,770.00"
2026-09-02,13,2026090205010035,BEDC,48,8,100,285.00,"28,500.00"
2026-09-02,14,2026090205010034,BEDC,48,34,138,285.00,"39,330.00"
2026-09-02,15,2026090205010033,BEDC,48,34,10,285.00,"2,850.00"
2026-09-02,16,2026090205010032,BEDC,48,88,40,285.00,"11,400.00"
2026-09-02,17,2026090205010031,BEDC,48,19,10,285.00,"2,850.00"
2026-09-02,18,2026090205010241,BEDC,14,91,53,285.00,"15,105.00"
2026-09-02,19,2026090205010240,BEDC,14,45,47,285.00,"13,395.00"
2026-09-02,20,2026090205010170,BEDC,56,45,20,285.00,"5,700.00"
2026-09-02,21,2026090205010424,BGWT,47,57,25,485.00,"12,125.00"
2026-09-02,22,2026090205010423,BGWT,47,58,10,481.00,"4,810.00"
2026-09-02,23,2026090205010422,BGWT,47,14,30,480.00,"14,400.00"
2026-09-02,24,2026090205010421,BGWT,47,58,85,480.00,"40,800.00"
2026-09-02,25,2026090205010420,BGWT,47,52,100,480.00,"48,000.00"
2026-09-02,26,2026090205010419,BGWT,47,49,200,480.00,"96,000.00"
2026-09-02,27,2026090205010418,BGWT,47,77,300,480.00,"144,000.00"
2026-09-02,28,2026090205010371,BGWT,47,17,60,470.00,"28,200.00"
2026-09-02,29,2026090205010370,BGWT,22,17,40,471.00,"18,840.00"
2026-09-02,30,2026090205010239,BHDC,45,35,69,412.50,"28,462.50"
2026-09-02,31,2026090205010320,BHL,49,47,117,199.00,"23,283.00"
2026-09-02,32,2026090205010319,BHL,49,7,225,199.00,"44,775.00"
2026-09-02,33,2026090205010318,BHL,49,36,"1,000",199.00,"199,000.00"
2026-09-02,34,2026090205010317,BHL,49,22,500,199.00,"99,500.00"
2026-09-02,35,2026090205010316,BHL,49,36,58,199.00,"11,542.00"
2026-09-02,36,2026090205010315,BHL,49,48,100,198.90,"19,890.00"
2026-09-02,37,2026090205010119,BHL,48,36,30,199.00,"5,970.00"
2026-09-02,38,2026090205009989,BHL,38,36,12,199.00,"2,388.00"
2026-09-02,39,2026090205009988,BHL,38,58,368,199.00,"73,232.00"
2026-09-02,40,2026090205009987,BHL,38,22,50,198.90,"9,945.00"
2026-09-02,41,2026090205009986,BHL,38,32,70,198.90,"13,923.00"
2026-09-02,42,2026090205010396,BHPL,19,42,15,439.00,"6,585.00"
2026-09-02,43,2026090205010427,BNHC,94,11,50,258.00,"12,900.00"
2026-09-02,44,2026090205010121,BNHC,6,48,142,255.30,"36,252.60"
2026-09-02,45,2026090205010120,BNHC,58,48,58,255.40,"14,813.20"
2026-09-02,46,2026090205010408,CHDC,11,70,10,"2,167.00","21,670.00"
2026-09-02,47,2026090205010098,CHDC,25,34,10,"2,166.00","21,660.00"
2026-09-02,48,2026090205010344,CIT,58,32,50,"1,656.70","82,835.00"
2026-09-02,49,2026090205010244,CLI,59,8,15,412.20,"6,183.00"
2026-09-02,50,2026090205010379,DOLTI,38,62,10,284.00,"2,840.00"
2026-09-02,51,2026090205010378,DOLTI,38,32,10,284.00,"2,840.00"
2026-09-02,52,2026090205010353,DORDI,32,34,500,238.00,"119,000.00"
2026-09-02,53,2026090205010352,DORDI,57,34,30,238.00,"7,140.00"
2026-09-02,54,2026090205010089,DORDI,57,54,100,238.00,"23,800.00"
2026-09-02,55,2026090205010088,DORDI,38,54,50,238.10,"11,905.00"
2026-09-02,56,2026090205010438,DORDI,35,64,50,239.00,"11,950.00"
2026-09-02,57,2026090205010437,DORDI,35,49,25,238.50,"5,962.50"
2026-09-02,58,2026090205010356,DORDI,43,34,50,238.00,"11,900.00"
2026-09-02,59,2026090205010355,DORDI,38,34,210,238.00,"49,980.00"
2026-09-02,60,2026090205010354,DORDI,36,34,210,238.00,"49,980.00"
2026-09-02,61,2026090205010392,EHPL,29,18,10,306.30,"3,063.00"
2026-09-02,62,2026090205010391,EHPL,29,17,10,306.00,"3,060.00"
2026-09-02,63,2026090205010247,EHPL,49,26,100,306.40,"30,640.00"
2026-09-02,64,2026090205010416,ENL,60,32,10,817.80,"8,178.00"
2026-09-02,65,2026090205010394,ENL,74,32,11,817.80,"8,995.80"
2026-09-02,66,2026090205010456,GCIL,45,63,10,386.00,"3,860.00"
2026-09-02,67,2026090205010004,GCIL,72,35,12,385.80,"4,629.60"
2026-09-02,68,2026090205010003,GCIL,72,42,50,385.80,"19,290.00"
2026-09-02,69,2026090205010002,GCIL,72,44,200,385.00,"77,000.00"
2026-09-02,70,2026090205010021,GCIL,72,7,15,386.00,"5,790.00"
2026-09-02,71,2026090205010006,GCIL,72,25,10,386.00,"3,860.00"
2026-09-02,72,2026090205010005,GCIL,72,36,200,385.80,"77,160.00"
2026-09-02,73,2026090205010094,GCIL,67,45,30,386.00,"11,580.00"
2026-09-02,74,2026090205010127,GCIL,67,7,60,386.00,"23,160.00"
2026-09-02,75,2026090205010117,GCIL,67,58,10,386.00,"3,860.00"
2026-09-02,76,2026090205010113,GCIL,67,3,400,386.00,"154,400.00"
2026-09-02,77,2026090205010097,GCIL,17,7,20,386.50,"7,730.00"
2026-09-02,78,2026090205010210,GCIL,81,7,140,386.00,"54,040.00"
2026-09-02,79,2026090205010342,GCIL,81,63,350,386.00,"135,100.00"
2026-09-02,80,2026090205010340,GCIL,81,45,10,386.00,"3,860.00"
2026-09-02,81,2026090205010460,GVL,26,58,396,472.60,"187,149.60"
2026-09-02,82,2026090205010459,GVL,58,58,70,473.00,"33,110.00"
2026-09-02,83,2026090205010458,GVL,17,58,10,475.00,"4,750.00"
2026-09-02,84,2026090205010457,GVL,17,58,10,475.00,"4,750.00"
2026-09-02,85,2026090205010358,HATHY,62,63,200,609.00,"121,800.00"
2026-09-02,86,2026090205010290,HATHY,35,63,"4,148",609.00,"2,526,132.00"
2026-09-02,87,2026090205010200,HATHY,36,38,2,602.00,"1,204.00"
2026-09-02,88,2026090205010172,HATHY,35,38,275,609.00,"167,475.00"
2026-09-02,89,2026090205010107,HATHY,35,4,200,609.00,"121,800.00"
2026-09-02,90,2026090205010017,HATHY,35,45,250,609.00,"152,250.00"
2026-09-02,91,2026090205010016,HATHY,35,62,100,608.00,"60,800.00"
2026-09-02,92,2026090205010015,HATHY,35,45,12,606.00,"7,272.00"
2026-09-02,93,2026090205010014,HATHY,35,22,15,606.00,"9,090.00"
2026-09-02,94,2026090205010291,HDL,57,89,72,"1,163.00","83,736.00"
2026-09-02,95,2026090205010292,HDL,57,42,96,"1,163.00","111,648.00"
2026-09-02,96,2026090205010389,HDL,42,13,10,"1,164.00","11,640.00"
2026-09-02,97,2026090205010387,HDL,57,42,10,"1,163.00","11,630.00"
2026-09-02,98,2026090205010138,HHL,42,58,200,318.00,"63,600.00"
2026-09-02,99,2026090205010137,HHL,59,58,250,318.10,"79,525.00"
2026-09-02,100,2026090205010136,HHL,60,58,500,318.20,"159,100.00"
2026-09-02,101,2026090205010135,HHL,16,58,60,318.60,"19,116.00"
2026-09-02,102,2026090205010134,HHL,4,58,720,319.00,"229,680.00"
2026-09-02,103,2026090205010144,HHL,66,58,20,317.00,"6,340.00"
2026-09-02,104,2026090205010143,HHL,46,58,100,317.00,"31,700.00"
2026-09-02,105,2026090205010142,HHL,38,58,500,317.00,"158,500.00"
2026-09-02,106,2026090205010141,HHL,42,58,880,317.00,"278,960.00"
2026-09-02,107,2026090205010140,HHL,58,58,45,317.50,"14,287.50"
2026-09-02,108,2026090205010139,HHL,47,58,210,317.50,"66,675.00"
2026-09-02,109,2026090205010150,HHL,47,58,500,315.00,"157,500.00"
2026-09-02,110,2026090205010149,HHL,42,58,278,315.00,"87,570.00"
2026-09-02,111,2026090205010148,HHL,57,58,"1,000",315.10,"315,100.00"
2026-09-02,112,2026090205010147,HHL,14,58,50,315.20,"15,760.00"
2026-09-02,113,2026090205010146,HHL,57,58,"2,000",316.00,"632,000.00"
2026-09-02,114,2026090205010145,HHL,52,58,200,316.10,"63,220.00"
2026-09-02,115,2026090205010248,HHL,52,58,10,320.00,"3,200.00"
