date,open,high,low,ltp,percent_change,qty,turnover
2018-08-19,198.0,202.0,189.0,197.0,0.51,127384,24915248.0
2018-08-16,201.0,205.0,193.0,196.0,-2.97,40365,7972369.0
2018-08-15,190.0,202.0,190.0,202.0,4.66,23067,4467438.0
2018-08-14,185.0,193.0,185.0,193.0,4.32,40623,7635670.0
2018-08-13,180.0,187.0,180.0,185.0,3.93,21815,4020613.0
2018-08-12,175.0,182.0,175.0,178.0,0.0,13688,2465864.0
2018-08-09,178.0,185.0,172.0,178.0,-1.11,16943,3082001.0
2018-08-08,174.0,180.0,173.0,180.0,3.45,12966,2273652.0
2018-08-07,172.0,175.0,171.0,174.0,1.16,14258,2485504.0
2018-08-06,172.0,173.0,170.0,172.0,-0.58,5796,988754.0
2018-08-05,170.0,175.0,170.0,173.0,2.37,8508,1458950.0
2018-08-02,170.0,171.0,169.0,169.0,-1.74,6567,1115317.0
2018-08-01,172.0,176.0,169.0,172.0,0.58,6508,1118400.0
2018-07-31,172.0,172.0,171.0,171.0,-0.58,4015,687521.0
2018-07-30,172.0,174.0,171.0,172.0,0.0,2489,428927.0
2018-07-29,172.0,174.0,172.0,172.0,0.58,5117,888117.0
2018-07-26,173.0,173.0,170.0,171.0,0.59,8680,1485610.0
2018-07-25,174.0,175.0,170.0,170.0,-1.73,3118,538218.0
2018-07-24,171.0,176.0,166.0,173.0,-0.57,6487,1131232.0
2018-07-23,172.0,174.0,172.0,174.0,1.16,2259,391117.0
2018-07-22,172.0,173.0,170.0,172.0,-1.15,3700,637306.0
2018-07-19,172.0,174.0,169.0,174.0,-0.57,2712,465428.0
2018-07-18,178.0,178.0,174.0,175.0,-1.13,4354,767970.0
2018-07-17,177.0,177.0,174.0,177.0,-1.67,454,80196.0
2018-07-16,172.0,180.0,171.0,180.0,5.88,3170,563187.0
2018-07-15,172.0,173.0,169.0,170.0,-0.58,7234,1229829.0
2018-07-12,174.0,174.0,171.0,171.0,-1.16,2541,436070.0
2018-07-11,176.0,180.0,172.0,173.0,-1.7,4559,794691.0
2018-07-10,172.0,176.0,172.0,176.0,1.15,6335,1107159.0
2018-07-09,177.0,177.0,171.0,174.0,-1.69,48202,8526184.0
2018-07-08,175.0,179.0,175.0,177.0,0.0,4518,802381.0
2018-07-05,169.0,177.0,169.0,177.0,4.12,39504,6773904.0
2018-07-04,167.0,175.0,167.0,170.0,0.0,4975,845608.0
2018-07-03,167.0,173.0,167.0,170.0,0.59,807,137730.0
2018-07-02,172.0,173.0,169.0,169.0,-1.74,4913,840112.0
2018-07-01,174.0,175.0,172.0,172.0,-2.82,6902,1197904.0
2018-06-28,178.0,178.0,175.0,177.0,1.14,5623,990639.0
2018-06-27,176.0,179.0,175.0,175.0,0.0,924,163496.0
2018-06-26,177.0,178.0,175.0,175.0,-1.13,1145,201224.0
2018-06-25,176.0,177.0,175.0,177.0,1.72,5518,966266.0
2018-06-24,177.0,180.0,174.0,174.0,-1.14,64938,11487029.0
2018-06-21,176.0,180.0,176.0,176.0,-0.56,1827,323784.0
2018-06-20,180.0,180.0,177.0,177.0,-1.67,200980,36175308.0
2018-06-19,180.0,180.0,177.0,180.0,0.0,2876,514795.0
2018-06-18,180.0,180.0,174.0,180.0,0.0,1060,189288.0
2018-06-17,189.0,189.0,180.0,180.0,-3.23,1130,208500.0
2018-06-14,180.0,186.0,180.0,186.0,2.2,720,131435.0
2018-06-13,176.0,182.0,176.0,182.0,2.82,1203,214504.0
2018-06-12,175.0,180.0,175.0,177.0,-0.56,1056,187276.0
2018-06-11,177.0,181.0,175.0,178.0,-1.11,1093,192461.0
