open,high,low,close,percent_change,turnover,date
9920.97,10008.31,9859.28,9904.9,-0.05,152266793.5,2022-08-07
9904.9,9970.62,9788.53,9802.98,-1.03,81927099.9,2022-08-08
9802.98,9849.52,9680.47,9680.47,-1.25,84290645.1,2022-08-09
9680.47,9732.91,9629.79,9670.75,-0.1,49409711.5,2022-08-10
9670.75,9728.67,9602.93,9602.93,-0.7,46760249.7,2022-08-11
9550.06,9550.06,9342.18,9369.24,-2.43,145934476.3,2022-08-14
9335.79,9516.52,9224.98,9516.52,1.57,167277082.1,2022-08-15
9541.15,9621.92,9390.15,9429.93,-0.91,85725359.8,2022-08-16
9442.37,9448.98,9382.41,9397.05,-0.48,36704167.3,2022-08-17
9397.05,9462.82,9361.82,9449.35,0.56,55601203.6,2022-08-18
9449.35,9556.75,9389.71,9412.33,-0.39,63963076.9,2022-08-21
9412.33,9461.47,9389.77,9409.38,-0.03,51355137.7,2022-08-22
9409.38,9444.11,9375.25,9417.96,0.09,50570921.7,2022-08-23
9417.96,9487.4,9417.96,9465.75,0.51,75031126.3,2022-08-24
9465.75,9509.75,9396.34,9407.19,-0.62,46227804.0,2022-08-25
9407.19,9542.27,9340.75,9441.3,0.36,72155285.6,2022-08-26
9441.3,9494.85,9304.31,9326.42,-1.22,79586708.9,2022-08-28
9326.42,9420.76,9268.77,9369.55,0.46,45796926.0,2022-08-29
9369.55,9471.05,9355.77,9367.19,-0.03,90585226.2,2022-08-30
9367.19,9432.15,9226.77,9226.77,-1.47,50054424.6,2022-08-31
9226.77,9354.32,9191.68,9281.57,0.59,61143541.1,2022-09-01
9281.57,9349.64,9249.33,9275.9,-0.06,16571002.9,2022-09-02
9275.9,9374.27,9255.06,9322.08,0.5,29925407.0,2022-09-04
9355.78,9378.64,9255.09,9319.44,-0.05,38142049.9,2022-09-05
9319.44,9324.39,9164.99,9233.8,-0.92,72021519.7,2022-09-06
9233.8,9245.32,9156.32,9197.55,-0.39,31864904.8,2022-09-07
9197.55,9223.22,9145.2,9172.74,-0.27,48798846.7,2022-09-08
9172.74,9205.26,9100.48,9133.05,-0.43,38790917.7,2022-09-11
9133.05,9177.05,9032.16,9080.5,-0.58,35870176.3,2022-09-12
9080.5,9183.18,9080.5,9176.72,1.06,40584716.9,2022-09-13
9176.72,9328.16,9176.72,9309.92,1.45,50051054.3,2022-09-14
9322.82,9322.82,9090.13,9132.79,-1.9,59860871.0,2022-09-15
9132.79,9132.79,9003.53,9110.53,-0.24,46564778.2,2022-09-16
9110.53,9110.53,8874.86,8888.7,-2.43,81271853.3,2022-09-18
8901.07,8916.72,8701.65,8731.09,-1.77,52797491.4,2022-09-20
8774.65,8814.77,8699.68,8766.64,0.41,25947763.9,2022-09-21
8766.64,8776.34,8704.87,8724.85,-0.48,27565016.1,2022-09-22
8724.85,8731.27,8641.55,8648.48,-0.73,27247993.9,2022-09-25
8648.48,8774.37,8648.48,8698.79,0.58,14873103.2,2022-09-27
8698.79,8796.53,8657.93,8719.87,0.24,26235675.7,2022-09-28
8719.87,8771.92,8696.38,8714.26,-0.06,27993082.6,2022-09-29
